path,food_category,dish,classes
images/onion_rings/605617.jpg,2,99,2 99
images/carrot_cake/2456657.jpg,1,98,1 98
images/spaghetti_carbonara/3542036.jpg,2,64,2 64
images/greek_salad/1342152.jpg,0,28,0 28
images/paella/1725329.jpg,2,43,2 43
images/french_fries/3754158.jpg,2,89,2 89
images/beet_salad/2488468.jpg,0,34,0 34
images/tacos/54252.jpg,2,75,2 75
images/french_fries/3021100.jpg,2,89,2 89
images/garlic_bread/273551.jpg,2,4,2 4
images/falafel/1921428.jpg,2,26,2 26
images/falafel/568919.jpg,2,26,2 26
images/chocolate_cake/3856200.jpg,1,74,1 74
images/spaghetti_bolognese/2552235.jpg,2,25,2 25
images/spaghetti_bolognese/1480955.jpg,2,25,2 25
images/frozen_yogurt/1924435.jpg,1,59,1 59
images/chicken_quesadilla/2522114.jpg,2,60,2 60
images/macaroni_and_cheese/967696.jpg,2,82,2 82
images/beef_tartare/1077699.jpg,2,29,2 29
images/huevos_rancheros/3519775.jpg,2,22,2 22
images/garlic_bread/458264.jpg,2,4,2 4
images/spring_rolls/2163691.jpg,2,41,2 41
images/sashimi/3798014.jpg,2,42,2 42
images/grilled_cheese_sandwich/1345500.jpg,2,24,2 24
images/carrot_cake/2855747.jpg,1,98,1 98
images/huevos_rancheros/3889273.jpg,2,22,2 22
images/fried_calamari/1567077.jpg,2,30,2 30
images/chocolate_mousse/1616291.jpg,1,67,1 67
images/pancakes/3629116.jpg,2,78,2 78
images/deviled_eggs/3819731.jpg,2,88,2 88
images/falafel/1684053.jpg,2,26,2 26
images/cup_cakes/1122436.jpg,1,3,1 3
images/gyoza/2877334.jpg,2,20,2 20
images/escargots/718677.jpg,2,46,2 46
images/french_fries/2406476.jpg,2,89,2 89
images/caprese_salad/2101132.jpg,0,94,0 94
images/pulled_pork_sandwich/1832944.jpg,2,48,2 48
images/red_velvet_cake/2865970.jpg,1,17,1 17
images/tiramisu/1927554.jpg,1,53,1 53
images/onion_rings/681387.jpg,2,99,2 99
images/ravioli/2316831.jpg,2,32,2 32
images/panna_cotta/1176364.jpg,1,50,1 50
images/churros/1130092.jpg,1,19,1 19
images/cannoli/1117038.jpg,1,57,1 57
images/foie_gras/3760127.jpg,2,0,2 0
images/macarons/2362183.jpg,1,55,1 55
images/chocolate_cake/1565183.jpg,1,74,1 74
images/sushi/69594.jpg,2,66,2 66
images/lasagna/1637993.jpg,2,86,2 86
images/lasagna/680566.jpg,2,86,2 86
images/hot_dog/1119906.jpg,2,47,2 47
images/bread_pudding/1670825.jpg,1,83,1 83
images/strawberry_shortcake/2604294.jpg,1,37,1 37
images/deviled_eggs/823451.jpg,2,88,2 88
images/donuts/1452592.jpg,1,8,1 8
images/pancakes/3879074.jpg,2,78,2 78
images/chicken_curry/3737408.jpg,2,13,2 13
images/pho/556690.jpg,2,93,2 93
images/french_onion_soup/2422417.jpg,2,92,2 92
images/donuts/2326358.jpg,1,8,1 8
images/cannoli/3123542.jpg,1,57,1 57
images/pork_chop/3340416.jpg,2,71,2 71
images/takoyaki/1326339.jpg,2,54,2 54
images/cup_cakes/1305456.jpg,1,3,1 3
images/caesar_salad/2516526.jpg,0,100,0 100
images/fried_calamari/2070548.jpg,2,30,2 30
images/prime_rib/20983.jpg,2,79,2 79
images/miso_soup/3256937.jpg,2,45,2 45
images/spring_rolls/869160.jpg,2,41,2 41
images/clam_chowder/3183638.jpg,2,44,2 44
images/lobster_roll_sandwich/1691849.jpg,2,21,2 21
images/pad_thai/2915184.jpg,2,52,2 52
images/beignets/3438314.jpg,1,68,1 68
images/chicken_quesadilla/440384.jpg,2,60,2 60
images/croque_madame/243636.jpg,2,85,2 85
images/onion_rings/3312655.jpg,2,99,2 99
images/bruschetta/466716.jpg,2,49,2 49
images/filet_mignon/1481874.jpg,2,10,2 10
images/pork_chop/2409035.jpg,2,71,2 71
images/tacos/606860.jpg,2,75,2 75
images/cannoli/2720115.jpg,1,57,1 57
images/samosa/1289186.jpg,2,7,2 7
images/steak/2056627.jpg,2,15,2 15
images/caesar_salad/2688231.jpg,0,100,0 100
images/ravioli/898822.jpg,2,32,2 32
images/peking_duck/993072.jpg,2,87,2 87
images/lobster_bisque/2610867.jpg,2,33,2 33
images/french_fries/3626100.jpg,2,89,2 89
images/sushi/249520.jpg,2,66,2 66
images/caprese_salad/339018.jpg,0,94,0 94
images/panna_cotta/3347665.jpg,1,50,1 50
images/onion_rings/228842.jpg,2,99,2 99
images/seaweed_salad/191881.jpg,0,11,0 11
images/nachos/2736341.jpg,2,81,2 81
images/ravioli/1270688.jpg,2,32,2 32
images/omelette/2793709.jpg,2,65,2 65
images/filet_mignon/2238050.jpg,2,10,2 10
images/grilled_salmon/2433397.jpg,2,73,2 73
images/fish_and_chips/3286080.jpg,2,51,2 51
images/shrimp_and_grits/1506632.jpg,2,14,2 14
images/steak/1290362.jpg,2,15,2 15
images/macarons/2801083.jpg,1,55,1 55
images/ramen/3424562.jpg,2,84,2 84
images/garlic_bread/376339.jpg,2,4,2 4
images/donuts/2392914.jpg,1,8,1 8
images/escargots/118515.jpg,2,46,2 46
images/bibimbap/2140913.jpg,2,69,2 69
images/beignets/1846763.jpg,1,68,1 68
images/steak/184226.jpg,2,15,2 15
images/eggs_benedict/23967.jpg,2,63,2 63
images/donuts/778567.jpg,1,8,1 8
images/ice_cream/2391301.jpg,1,6,1 6
images/samosa/3519574.jpg,2,7,2 7
images/tiramisu/1705402.jpg,1,53,1 53
images/fried_rice/2713799.jpg,2,91,2 91
images/garlic_bread/953738.jpg,2,4,2 4
images/lobster_bisque/1789658.jpg,2,33,2 33
images/edamame/67005.jpg,2,38,2 38
images/bread_pudding/1911840.jpg,1,83,1 83
images/ceviche/2996239.jpg,2,39,2 39
images/baklava/3564029.jpg,1,96,1 96
images/macaroni_and_cheese/1571241.jpg,2,82,2 82
images/baby_back_ribs/2536041.jpg,2,77,2 77
images/mussels/525489.jpg,2,61,2 61
images/prime_rib/420134.jpg,2,79,2 79
images/hot_and_sour_soup/2943708.jpg,2,40,2 40
images/caprese_salad/1092179.jpg,0,94,0 94
images/grilled_salmon/3201992.jpg,2,73,2 73
images/spaghetti_carbonara/3709774.jpg,2,64,2 64
images/breakfast_burrito/1229548.jpg,2,23,2 23
images/falafel/3825730.jpg,2,26,2 26
images/grilled_cheese_sandwich/2527001.jpg,2,24,2 24
images/gnocchi/2650565.jpg,2,5,2 5
images/pad_thai/3744872.jpg,2,52,2 52
images/chocolate_cake/2390235.jpg,1,74,1 74
images/strawberry_shortcake/2494578.jpg,1,37,1 37
images/paella/1689036.jpg,2,43,2 43
images/cannoli/740231.jpg,1,57,1 57
images/edamame/2400378.jpg,2,38,2 38
images/fried_rice/1628584.jpg,2,91,2 91
images/caprese_salad/1613252.jpg,0,94,0 94
images/edamame/3282406.jpg,2,38,2 38
images/grilled_salmon/568909.jpg,2,73,2 73
images/pork_chop/2665265.jpg,2,71,2 71
images/chocolate_mousse/2900520.jpg,1,67,1 67
images/filet_mignon/2261446.jpg,2,10,2 10
images/fried_calamari/3602139.jpg,2,30,2 30
images/guacamole/23184.jpg,2,31,2 31
images/foie_gras/3665138.jpg,2,0,2 0
images/onion_rings/2699655.jpg,2,99,2 99
images/pho/590963.jpg,2,93,2 93
images/bruschetta/787937.jpg,2,49,2 49
images/beef_carpaccio/1801501.jpg,2,62,2 62
images/hot_dog/122606.jpg,2,47,2 47
images/gnocchi/2081726.jpg,2,5,2 5
images/crab_cakes/122869.jpg,2,36,2 36
images/pizza/1571074.jpg,2,80,2 80
images/garlic_bread/247927.jpg,2,4,2 4
images/fried_calamari/3742007.jpg,2,30,2 30
images/chicken_wings/557753.jpg,2,72,2 72
images/pho/2453753.jpg,2,93,2 93
images/baby_back_ribs/1007102.jpg,2,77,2 77
images/cheese_plate/3842203.jpg,2,2,2 2
images/bread_pudding/58366.jpg,1,83,1 83
images/sashimi/2284277.jpg,2,42,2 42
images/risotto/1129356.jpg,2,35,2 35
images/escargots/725543.jpg,2,46,2 46
images/churros/1605831.jpg,1,19,1 19
images/peking_duck/340118.jpg,2,87,2 87
images/cheesecake/1992434.jpg,1,16,1 16
images/caprese_salad/2937692.jpg,0,94,0 94
images/cup_cakes/3000205.jpg,1,3,1 3
images/omelette/1716109.jpg,2,65,2 65
images/caesar_salad/1275449.jpg,0,100,0 100
images/grilled_cheese_sandwich/3188313.jpg,2,24,2 24
images/macaroni_and_cheese/2467467.jpg,2,82,2 82
images/fried_rice/1857228.jpg,2,91,2 91
images/miso_soup/3008794.jpg,2,45,2 45
images/baklava/498382.jpg,1,96,1 96
images/beef_carpaccio/544864.jpg,2,62,2 62
images/oysters/267384.jpg,2,95,2 95
images/sushi/3920006.jpg,2,66,2 66
images/grilled_cheese_sandwich/2035642.jpg,2,24,2 24
images/chicken_curry/3381419.jpg,2,13,2 13
images/caprese_salad/1512300.jpg,0,94,0 94
images/samosa/2770077.jpg,2,7,2 7
images/omelette/2097037.jpg,2,65,2 65
images/gnocchi/3757044.jpg,2,5,2 5
images/omelette/3623110.jpg,2,65,2 65
images/greek_salad/883450.jpg,0,28,0 28
images/churros/2960870.jpg,1,19,1 19
images/carrot_cake/316063.jpg,1,98,1 98
images/ravioli/345054.jpg,2,32,2 32
images/tuna_tartare/1392968.jpg,2,9,2 9
images/sashimi/285476.jpg,2,42,2 42
images/pizza/82772.jpg,2,80,2 80
images/ice_cream/1837798.jpg,1,6,1 6
images/chocolate_mousse/52313.jpg,1,67,1 67
images/spaghetti_bolognese/2862254.jpg,2,25,2 25
images/omelette/1001719.jpg,2,65,2 65
images/nachos/2534024.jpg,2,81,2 81
images/beet_salad/1794578.jpg,0,34,0 34
images/hummus/2532547.jpg,2,70,2 70
images/lasagna/2326698.jpg,2,86,2 86
images/apple_pie/156078.jpg,1,56,1 56
images/hot_and_sour_soup/979455.jpg,2,40,2 40
images/fried_rice/3778765.jpg,2,91,2 91
images/cup_cakes/564374.jpg,1,3,1 3
images/poutine/3794934.jpg,2,27,2 27
images/red_velvet_cake/641900.jpg,1,17,1 17
images/carrot_cake/2033596.jpg,1,98,1 98
images/ramen/1749042.jpg,2,84,2 84
images/nachos/939636.jpg,2,81,2 81
images/donuts/58403.jpg,1,8,1 8
images/french_fries/3225836.jpg,2,89,2 89
images/beignets/1199143.jpg,1,68,1 68
images/seaweed_salad/1596835.jpg,0,11,0 11
images/churros/578101.jpg,1,19,1 19
images/pulled_pork_sandwich/649372.jpg,2,48,2 48
images/pad_thai/2871802.jpg,2,52,2 52
images/dumplings/3627268.jpg,2,90,2 90
images/churros/2387770.jpg,1,19,1 19
images/seaweed_salad/1209459.jpg,0,11,0 11
images/ravioli/1067385.jpg,2,32,2 32
images/fish_and_chips/89334.jpg,2,51,2 51
images/pancakes/2219876.jpg,2,78,2 78
images/gnocchi/1677609.jpg,2,5,2 5
images/lobster_bisque/2599532.jpg,2,33,2 33
images/deviled_eggs/589111.jpg,2,88,2 88
images/cup_cakes/1008028.jpg,1,3,1 3
images/macarons/639127.jpg,1,55,1 55
images/hummus/1676028.jpg,2,70,2 70
images/club_sandwich/546701.jpg,2,1,2 1
images/chocolate_cake/260402.jpg,1,74,1 74
images/frozen_yogurt/107666.jpg,1,59,1 59
images/frozen_yogurt/3456727.jpg,1,59,1 59
images/escargots/2109937.jpg,2,46,2 46
images/hot_and_sour_soup/2368872.jpg,2,40,2 40
images/sashimi/1230814.jpg,2,42,2 42
images/fish_and_chips/3128454.jpg,2,51,2 51
images/chicken_wings/1411969.jpg,2,72,2 72
images/steak/3142618.jpg,2,15,2 15
images/ceviche/230951.jpg,2,39,2 39
images/pho/47274.jpg,2,93,2 93
images/prime_rib/3890826.jpg,2,79,2 79
images/baby_back_ribs/519489.jpg,2,77,2 77
images/paella/3133813.jpg,2,43,2 43
images/prime_rib/257274.jpg,2,79,2 79
images/pulled_pork_sandwich/384526.jpg,2,48,2 48
images/pulled_pork_sandwich/79235.jpg,2,48,2 48
images/breakfast_burrito/794983.jpg,2,23,2 23
images/pho/3520132.jpg,2,93,2 93
images/bruschetta/1720347.jpg,2,49,2 49
images/churros/1765403.jpg,1,19,1 19
images/lasagna/3301341.jpg,2,86,2 86
images/panna_cotta/2860020.jpg,1,50,1 50
images/pancakes/3367379.jpg,2,78,2 78
images/shrimp_and_grits/490642.jpg,2,14,2 14
images/grilled_cheese_sandwich/2299662.jpg,2,24,2 24
images/tuna_tartare/1719721.jpg,2,9,2 9
images/deviled_eggs/1828779.jpg,2,88,2 88
images/ravioli/2655188.jpg,2,32,2 32
images/french_toast/264924.jpg,2,12,2 12
images/guacamole/669027.jpg,2,31,2 31
images/onion_rings/2527908.jpg,2,99,2 99
images/fried_calamari/2156362.jpg,2,30,2 30
images/paella/1674670.jpg,2,43,2 43
images/french_onion_soup/2623210.jpg,2,92,2 92
images/apple_pie/1710288.jpg,1,56,1 56
images/spring_rolls/163153.jpg,2,41,2 41
images/grilled_salmon/2682151.jpg,2,73,2 73
images/fried_calamari/1261403.jpg,2,30,2 30
images/bibimbap/1667664.jpg,2,69,2 69
images/scallops/802101.jpg,2,58,2 58
images/gnocchi/3260727.jpg,2,5,2 5
images/strawberry_shortcake/580209.jpg,1,37,1 37
images/fried_rice/2560518.jpg,2,91,2 91
images/eggs_benedict/416693.jpg,2,63,2 63
images/garlic_bread/1039567.jpg,2,4,2 4
images/paella/2244858.jpg,2,43,2 43
images/donuts/582209.jpg,1,8,1 8
images/donuts/1382444.jpg,1,8,1 8
images/apple_pie/881628.jpg,1,56,1 56
images/chicken_curry/1955202.jpg,2,13,2 13
images/lobster_bisque/380900.jpg,2,33,2 33
images/bread_pudding/509531.jpg,1,83,1 83
images/grilled_cheese_sandwich/1484401.jpg,2,24,2 24
images/eggs_benedict/3717570.jpg,2,63,2 63
images/breakfast_burrito/1697615.jpg,2,23,2 23
images/escargots/1453435.jpg,2,46,2 46
images/chicken_quesadilla/1490175.jpg,2,60,2 60
images/pizza/2622336.jpg,2,80,2 80
images/chicken_wings/1696551.jpg,2,72,2 72
images/tacos/582772.jpg,2,75,2 75
images/waffles/1618732.jpg,1,18,1 18
images/nachos/2223081.jpg,2,81,2 81
images/deviled_eggs/1130330.jpg,2,88,2 88
images/spaghetti_bolognese/3866119.jpg,2,25,2 25
images/bruschetta/213545.jpg,2,49,2 49
images/spaghetti_bolognese/453909.jpg,2,25,2 25
images/hot_and_sour_soup/3023744.jpg,2,40,2 40
images/prime_rib/2624220.jpg,2,79,2 79
images/samosa/1027543.jpg,2,7,2 7
images/takoyaki/788614.jpg,2,54,2 54
images/gyoza/1895695.jpg,2,20,2 20
images/samosa/3024608.jpg,2,7,2 7
images/shrimp_and_grits/821219.jpg,2,14,2 14
images/risotto/3872284.jpg,2,35,2 35
images/french_fries/3560911.jpg,2,89,2 89
images/bruschetta/3034651.jpg,2,49,2 49
images/hamburger/2250663.jpg,2,76,2 76
images/edamame/1333048.jpg,2,38,2 38
images/caprese_salad/611412.jpg,0,94,0 94
images/beet_salad/2173711.jpg,0,34,0 34
images/cheesecake/3343521.jpg,1,16,1 16
images/sashimi/2210862.jpg,2,42,2 42
images/gyoza/969518.jpg,2,20,2 20
images/ravioli/3777636.jpg,2,32,2 32
images/pizza/2769168.jpg,2,80,2 80
images/shrimp_and_grits/1159440.jpg,2,14,2 14
images/tuna_tartare/2148186.jpg,2,9,2 9
images/risotto/305584.jpg,2,35,2 35
images/club_sandwich/1652291.jpg,2,1,2 1
images/deviled_eggs/2211882.jpg,2,88,2 88
images/bruschetta/630329.jpg,2,49,2 49
images/bibimbap/1595968.jpg,2,69,2 69
images/caesar_salad/1674391.jpg,0,100,0 100
images/takoyaki/1814190.jpg,2,54,2 54
images/ice_cream/635425.jpg,1,6,1 6
images/scallops/2931763.jpg,2,58,2 58
images/beef_carpaccio/1107243.jpg,2,62,2 62
images/strawberry_shortcake/1016841.jpg,1,37,1 37
images/ravioli/1524596.jpg,2,32,2 32
images/sushi/814819.jpg,2,66,2 66
images/omelette/2465716.jpg,2,65,2 65
images/ceviche/1624877.jpg,2,39,2 39
images/mussels/3179915.jpg,2,61,2 61
images/bread_pudding/1196712.jpg,1,83,1 83
images/tiramisu/1023537.jpg,1,53,1 53
images/shrimp_and_grits/3539825.jpg,2,14,2 14
images/chicken_wings/113815.jpg,2,72,2 72
images/shrimp_and_grits/1416662.jpg,2,14,2 14
images/chicken_quesadilla/1402181.jpg,2,60,2 60
images/falafel/3659940.jpg,2,26,2 26
images/lobster_roll_sandwich/2735291.jpg,2,21,2 21
images/lobster_bisque/1224865.jpg,2,33,2 33
images/apple_pie/3139762.jpg,1,56,1 56
images/nachos/1986110.jpg,2,81,2 81
images/poutine/2937241.jpg,2,27,2 27
images/hummus/2227932.jpg,2,70,2 70
images/garlic_bread/2371522.jpg,2,4,2 4
images/club_sandwich/2514184.jpg,2,1,2 1
images/tacos/2022942.jpg,2,75,2 75
images/foie_gras/3741535.jpg,2,0,2 0
images/chocolate_mousse/360220.jpg,1,67,1 67
images/ice_cream/466584.jpg,1,6,1 6
images/falafel/1737962.jpg,2,26,2 26
images/crab_cakes/3209348.jpg,2,36,2 36
images/mussels/1026090.jpg,2,61,2 61
images/tuna_tartare/2913182.jpg,2,9,2 9
images/beet_salad/3805698.jpg,0,34,0 34
images/hamburger/1772548.jpg,2,76,2 76
images/greek_salad/1608448.jpg,0,28,0 28
images/garlic_bread/2479731.jpg,2,4,2 4
images/deviled_eggs/1460194.jpg,2,88,2 88
images/hummus/345628.jpg,2,70,2 70
images/miso_soup/923836.jpg,2,45,2 45
images/beet_salad/1987153.jpg,0,34,0 34
images/nachos/2871066.jpg,2,81,2 81
images/mussels/2280333.jpg,2,61,2 61
images/tuna_tartare/2958593.jpg,2,9,2 9
images/escargots/996455.jpg,2,46,2 46
images/pancakes/844642.jpg,2,78,2 78
images/huevos_rancheros/1238279.jpg,2,22,2 22
images/seaweed_salad/2704990.jpg,0,11,0 11
images/poutine/2040439.jpg,2,27,2 27
images/strawberry_shortcake/816394.jpg,1,37,1 37
images/huevos_rancheros/2208340.jpg,2,22,2 22
images/paella/1762435.jpg,2,43,2 43
images/cannoli/1313520.jpg,1,57,1 57
images/chocolate_mousse/745911.jpg,1,67,1 67
images/ice_cream/1371104.jpg,1,6,1 6
images/pancakes/1727784.jpg,2,78,2 78
images/croque_madame/1904596.jpg,2,85,2 85
images/escargots/1676845.jpg,2,46,2 46
images/foie_gras/2488161.jpg,2,0,2 0
images/scallops/3087585.jpg,2,58,2 58
images/pad_thai/1515252.jpg,2,52,2 52
images/bibimbap/2158070.jpg,2,69,2 69
images/sashimi/717905.jpg,2,42,2 42
images/creme_brulee/1075899.jpg,1,97,1 97
images/macaroni_and_cheese/336609.jpg,2,82,2 82
images/foie_gras/1124869.jpg,2,0,2 0
images/french_toast/290224.jpg,2,12,2 12
images/french_fries/566728.jpg,2,89,2 89
images/pad_thai/2730930.jpg,2,52,2 52
images/beet_salad/2930992.jpg,0,34,0 34
images/sashimi/33550.jpg,2,42,2 42
images/hamburger/3172516.jpg,2,76,2 76
images/beef_carpaccio/318474.jpg,2,62,2 62
images/mussels/70505.jpg,2,61,2 61
images/spring_rolls/2488376.jpg,2,41,2 41
images/risotto/1786291.jpg,2,35,2 35
images/cheesecake/1248580.jpg,1,16,1 16
images/lobster_roll_sandwich/85224.jpg,2,21,2 21
images/shrimp_and_grits/939211.jpg,2,14,2 14
images/guacamole/3025127.jpg,2,31,2 31
images/pancakes/123506.jpg,2,78,2 78
images/ceviche/2536185.jpg,2,39,2 39
images/chicken_curry/3058302.jpg,2,13,2 13
images/beignets/976341.jpg,1,68,1 68
images/carrot_cake/3688584.jpg,1,98,1 98
images/baklava/648198.jpg,1,96,1 96
images/cannoli/1158615.jpg,1,57,1 57
images/spaghetti_carbonara/1420440.jpg,2,64,2 64
images/frozen_yogurt/566342.jpg,1,59,1 59
images/french_toast/300711.jpg,2,12,2 12
images/gyoza/3218991.jpg,2,20,2 20
images/tuna_tartare/1469622.jpg,2,9,2 9
images/spring_rolls/688731.jpg,2,41,2 41
images/french_toast/1489784.jpg,2,12,2 12
images/macaroni_and_cheese/1611175.jpg,2,82,2 82
images/fried_rice/338763.jpg,2,91,2 91
images/tiramisu/652526.jpg,1,53,1 53
images/cup_cakes/875132.jpg,1,3,1 3
images/pho/3490.jpg,2,93,2 93
images/strawberry_shortcake/2580747.jpg,1,37,1 37
images/lobster_bisque/3437629.jpg,2,33,2 33
images/churros/2873575.jpg,1,19,1 19
images/omelette/2626476.jpg,2,65,2 65
images/chicken_curry/3808493.jpg,2,13,2 13
images/caesar_salad/2162116.jpg,0,100,0 100
images/fried_calamari/1585460.jpg,2,30,2 30
images/dumplings/177001.jpg,2,90,2 90
images/guacamole/284999.jpg,2,31,2 31
images/chocolate_cake/2422798.jpg,1,74,1 74
images/chocolate_mousse/439964.jpg,1,67,1 67
images/spaghetti_carbonara/2660397.jpg,2,64,2 64
images/carrot_cake/1811206.jpg,1,98,1 98
images/takoyaki/1657214.jpg,2,54,2 54
images/beef_tartare/847325.jpg,2,29,2 29
images/hot_and_sour_soup/1374343.jpg,2,40,2 40
images/clam_chowder/1455612.jpg,2,44,2 44
images/steak/1588879.jpg,2,15,2 15
images/hot_dog/2111445.jpg,2,47,2 47
images/french_fries/1888134.jpg,2,89,2 89
images/ramen/2143386.jpg,2,84,2 84
images/beef_carpaccio/1176733.jpg,2,62,2 62
images/gyoza/916684.jpg,2,20,2 20
images/samosa/1173240.jpg,2,7,2 7
images/falafel/3182769.jpg,2,26,2 26
images/bread_pudding/1275229.jpg,1,83,1 83
images/onion_rings/843839.jpg,2,99,2 99
images/pulled_pork_sandwich/473502.jpg,2,48,2 48
images/french_onion_soup/2669571.jpg,2,92,2 92
images/french_toast/1882752.jpg,2,12,2 12
images/bibimbap/2048730.jpg,2,69,2 69
images/croque_madame/3858928.jpg,2,85,2 85
images/omelette/2404088.jpg,2,65,2 65
images/filet_mignon/1749564.jpg,2,10,2 10
images/clam_chowder/1194234.jpg,2,44,2 44
images/frozen_yogurt/2320416.jpg,1,59,1 59
images/fish_and_chips/637644.jpg,2,51,2 51
images/spaghetti_carbonara/2756124.jpg,2,64,2 64
images/sushi/2873571.jpg,2,66,2 66
images/grilled_cheese_sandwich/1175292.jpg,2,24,2 24
images/baby_back_ribs/1619479.jpg,2,77,2 77
images/crab_cakes/3444075.jpg,2,36,2 36
images/tuna_tartare/2854378.jpg,2,9,2 9
images/breakfast_burrito/3401338.jpg,2,23,2 23
images/tuna_tartare/2377478.jpg,2,9,2 9
images/hummus/579349.jpg,2,70,2 70
images/escargots/2639692.jpg,2,46,2 46
images/hot_dog/930181.jpg,2,47,2 47
images/pho/51122.jpg,2,93,2 93
images/pulled_pork_sandwich/3703370.jpg,2,48,2 48
images/lobster_bisque/579825.jpg,2,33,2 33
images/sashimi/1421124.jpg,2,42,2 42
images/peking_duck/1369076.jpg,2,87,2 87
images/pizza/3919151.jpg,2,80,2 80
images/shrimp_and_grits/3538225.jpg,2,14,2 14
images/steak/2146963.jpg,2,15,2 15
images/pad_thai/3387799.jpg,2,52,2 52
images/cannoli/1175991.jpg,1,57,1 57
images/poutine/3697448.jpg,2,27,2 27
images/sashimi/329764.jpg,2,42,2 42
images/bibimbap/880145.jpg,2,69,2 69
images/churros/3244120.jpg,1,19,1 19
images/crab_cakes/1303344.jpg,2,36,2 36
images/red_velvet_cake/218550.jpg,1,17,1 17
images/beef_tartare/270675.jpg,2,29,2 29
images/hot_dog/1851261.jpg,2,47,2 47
images/tiramisu/583151.jpg,1,53,1 53
images/beef_tartare/567183.jpg,2,29,2 29
images/cheesecake/3578375.jpg,1,16,1 16
images/carrot_cake/2109715.jpg,1,98,1 98
images/beef_tartare/69790.jpg,2,29,2 29
images/french_fries/1555814.jpg,2,89,2 89
images/lasagna/848091.jpg,2,86,2 86
images/greek_salad/2017932.jpg,0,28,0 28
images/ceviche/1796611.jpg,2,39,2 39
images/scallops/2400496.jpg,2,58,2 58
images/beef_carpaccio/1073326.jpg,2,62,2 62
images/spaghetti_carbonara/1134105.jpg,2,64,2 64
images/filet_mignon/713053.jpg,2,10,2 10
images/beef_tartare/1907057.jpg,2,29,2 29
images/french_onion_soup/1227779.jpg,2,92,2 92
images/frozen_yogurt/1668946.jpg,1,59,1 59
images/deviled_eggs/3058137.jpg,2,88,2 88
images/grilled_salmon/2596103.jpg,2,73,2 73
images/clam_chowder/3801894.jpg,2,44,2 44
images/grilled_cheese_sandwich/487393.jpg,2,24,2 24
images/baklava/506922.jpg,1,96,1 96
images/strawberry_shortcake/837744.jpg,1,37,1 37
images/grilled_salmon/2995774.jpg,2,73,2 73
images/hamburger/2154348.jpg,2,76,2 76
images/frozen_yogurt/710900.jpg,1,59,1 59
images/ravioli/386854.jpg,2,32,2 32
images/peking_duck/1353082.jpg,2,87,2 87
images/oysters/246490.jpg,2,95,2 95
images/hummus/3669883.jpg,2,70,2 70
images/pulled_pork_sandwich/1120743.jpg,2,48,2 48
images/deviled_eggs/293450.jpg,2,88,2 88
images/pancakes/1967902.jpg,2,78,2 78
images/foie_gras/3845243.jpg,2,0,2 0
images/pancakes/1909646.jpg,2,78,2 78
images/club_sandwich/3028005.jpg,2,1,2 1
images/cheesecake/3199531.jpg,1,16,1 16
images/macaroni_and_cheese/3607034.jpg,2,82,2 82
images/lasagna/3120426.jpg,2,86,2 86
images/grilled_salmon/2257281.jpg,2,73,2 73
images/eggs_benedict/1100682.jpg,2,63,2 63
images/crab_cakes/1109317.jpg,2,36,2 36
images/miso_soup/653492.jpg,2,45,2 45
images/caesar_salad/3236889.jpg,0,100,0 100
images/caesar_salad/3409152.jpg,0,100,0 100
images/hot_and_sour_soup/3204811.jpg,2,40,2 40
images/grilled_salmon/2707245.jpg,2,73,2 73
images/seaweed_salad/1511438.jpg,0,11,0 11
images/gnocchi/2762453.jpg,2,5,2 5
images/pork_chop/1437232.jpg,2,71,2 71
images/mussels/907135.jpg,2,61,2 61
images/bread_pudding/3623227.jpg,1,83,1 83
images/escargots/4223.jpg,2,46,2 46
images/pad_thai/48274.jpg,2,52,2 52
images/ramen/1791621.jpg,2,84,2 84
images/ice_cream/794398.jpg,1,6,1 6
images/peking_duck/818650.jpg,2,87,2 87
images/spaghetti_bolognese/1395344.jpg,2,25,2 25
images/pho/511460.jpg,2,93,2 93
images/frozen_yogurt/580790.jpg,1,59,1 59
images/samosa/540998.jpg,2,7,2 7
images/pulled_pork_sandwich/698014.jpg,2,48,2 48
images/beet_salad/686615.jpg,0,34,0 34
images/omelette/1471241.jpg,2,65,2 65
images/grilled_salmon/634445.jpg,2,73,2 73
images/fish_and_chips/3258877.jpg,2,51,2 51
images/panna_cotta/3435353.jpg,1,50,1 50
images/scallops/3448962.jpg,2,58,2 58
images/hamburger/379510.jpg,2,76,2 76
images/huevos_rancheros/515059.jpg,2,22,2 22
images/crab_cakes/2724489.jpg,2,36,2 36
images/macarons/1285094.jpg,1,55,1 55
images/cheesecake/3222698.jpg,1,16,1 16
images/cup_cakes/3852345.jpg,1,3,1 3
images/spaghetti_bolognese/241830.jpg,2,25,2 25
images/macarons/1667920.jpg,1,55,1 55
images/mussels/3468283.jpg,2,61,2 61
images/donuts/3559195.jpg,1,8,1 8
images/scallops/3343187.jpg,2,58,2 58
images/carrot_cake/3482533.jpg,1,98,1 98
images/guacamole/3469472.jpg,2,31,2 31
images/chocolate_cake/370159.jpg,1,74,1 74
images/paella/313014.jpg,2,43,2 43
images/hot_and_sour_soup/2901084.jpg,2,40,2 40
images/pulled_pork_sandwich/2650827.jpg,2,48,2 48
images/scallops/2893477.jpg,2,58,2 58
images/gyoza/2476252.jpg,2,20,2 20
